country,state_province,city,brewery_count
United States,California,Covina,4
United States,California,Davis,4
United States,California,Elk Grove,4
United States,California,Gardena,4
United States,California,Goleta,4
United States,California,Huntington Beach,4
United States,California,La Jolla,4
United States,California,Lodi,4
United States,California,Murrieta,4
United States,California,Novato,4
United States,California,Orange,4
United States,California,Petaluma,4
United States,California,Placerville,4
United States,California,Pomona,4
United States,California,Rancho Cordova,4
United States,California,Redding,4
United States,California,Richmond,4
United States,California,Rocklin,4
United States,California,San Clemente,4
United States,California,San Leandro,4
United States,California,Santee,4
United States,California,Sebastopol,4
United States,California,Tustin,4
United States,California,Upland,4
United States,California,Westlake Village,4
United States,California,Alameda,3
United States,California,Atascadero,3
United States,California,El Segundo,3
United States,California,Fremont,3
United States,California,Glendale,3
United States,California,Half Moon Bay,3
United States,California,Lemoore,3
United States,California,Madera,3
United States,California,Martinez,3
United States,California,Monrovia,3
United States,California,Oxnard,3
United States,California,Placentia,3
United States,California,Ramona,3
United States,California,Redlands,3
United States,California,San Pedro,3
United States,California,Santa Maria,3
United States,California,Stockton,3
United States,California,Sunnyvale,3
United States,California,Truckee,3
United States,California,Venice,3
United States,California,West Sacramento,3
United States,California,Windsor,3
United States,California,Agoura Hills,2
United States,California,Apple Valley,2
United States,California,Belmont,2
United States,California,Big Bear Lake,2
United States,California,Brea,2
United States,California,Buellton,2
United States,California,Calistoga,2
United States,California,Camarillo,2
United States,California,Camino,2
United States,California,Campbell,2
United States,California,Chatsworth,2
United States,California,Cloverdale,2
United States,California,Concord,2
United States,California,Crescent City,2
United States,California,Diamond Springs,2
United States,California,Etna,2
United States,California,Fullerton,2
United States,California,Garden Valley,2
United States,California,Grover Beach,2
United States,California,Hawthorne,2
United States,California,Hermosa Beach,2
United States,California,Hesperia,2
United States,California,Hollister,2
United States,California,Imperial,2
United States,California,Inglewood,2
United States,California,Irvine,2
United States,California,Julian,2
United States,California,La Mesa,2
United States,California,Lake Elsinore,2
United States,California,Lakewood,2
United States,California,Lancaster,2
United States,California,Lincoln,2
United States,California,Los Gatos,2
United States,California,Mammoth Lakes,2
United States,California,Mariposa,2
United States,California,McKinleyville,2
United States,California,Mill Valley,2
United States,California,Monterey,2
United States,California,Mountain View,2
United States,California,Nevada City,2
United States,California,Ontario,2
United States,California,Oroville,2
United States,California,Palmdale,2
United States,California,Salinas,2
United States,California,San Carlos,2
United States,California,San Dimas,2
United States,California,San Ramon,2
United States,California,Santa Clara,2
United States,California,Solana Beach,2
United States,California,Sonoma,2
United States,California,South San Francisco,2
United States,California,Suisun City,2
United States,California,Susanville,2
United States,California,Thousand Oaks,2
United States,California,Turlock,2
United States,California,Ukiah,2
United States,California,Vallejo,2
United States,California,Van Nuys,2
United States,California,Watsonville,2
United States,California,Woodland Hills,2
United States,California,Alamo,1
United States,California,Aliso Viejo,1
United States,California,American Canyon,1
United States,California,Arcadia,1
United States,California,Arcata,1
United States,California,Arnold,1
United States,California,Arroyo Grande,1
United States,California,Avalon,1
United States,California,Azusa,1
United States,California,Banning,1
United States,California,Bell,1
United States,California,Benicia,1
United States,California,Bishop,1
United States,California,Blairsden,1
United States,California,Blue Lake,1
United States,California,Boonville,1
United States,California,Burlingame,1
United States,California,Burney,1
United States,California,Cambria,1
United States,California,Cameron Park,1
United States,California,Canoga Park,1
United States,California,Capitola,1
United States,California,Carmichael,1
United States,California,Cayucos,1
United States,California,Ceres,1
United States,California,Chino,1
United States,California,Chino Hills,1
United States,California,Claremont,1
United States,California,Clearlake,1
United States,California,Colton,1
United States,California,Cool,1
United States,California,Coronado,1
United States,California,Cotati,1
United States,California,Danville,1
United States,California,Dixon,1
United States,California,Dublin,1
United States,California,Dunsmuir,1
United States,California,El Cajon,1
United States,California,El Cerrito,1
United States,California,El Dorado Hills,1
United States,California,Encinitas,1
United States,California,Exeter,1
United States,California,Fair Oaks,1
United States,California,Fairfax,1
United States,California,Fallbrook,1
United States,California,Folsom,1
United States,California,Fort Bragg,1
United States,California,Fortuna,1
United States,California,Fountain Valley,1
United States,California,Galt,1
United States,California,Gilroy,1
United States,California,Guerneville,1
United States,California,Hacienda Heights,1
United States,California,Hayward,1
United States,California,Healdsburg,1
United States,California,Holtville,1
United States,California,Idyllwild,1
United States,California,Inyokern,1
United States,California,Irwindale,1
United States,California,Jamul,1
United States,California,June Lake,1
United States,California,Kelseyville,1
United States,California,Kernville,1
United States,California,La Mirada,1
United States,California,La Verne,1
United States,California,Lafayette,1
United States,California,Laguna Beach,1
United States,California,Laguna Hills,1
United States,California,Lake Almanor,1
United States,California,Lakeport,1
United States,California,Larkspur,1
United States,California,Lomita,1
United States,California,Lompoc,1
United States,California,Loomis,1
United States,California,Los Banos,1
United States,California,Magalia,1
United States,California,Manhattan Beach,1
United States,California,Marina,1
United States,California,Marina del Rey,1
United States,California,McCloud,1
United States,California,Menifee,1
United States,California,Montclair,1
United States,California,Montebello,1
United States,California,Moorpark,1
United States,California,Moraga,1
United States,California,Morgan Hill,1
United States,California,Morro Bay,1
United States,California,Newhall,1
United States,California,Newport Beach,1
United States,California,Nipomo,1
United States,California,Norco,1
United States,California,Oakdale,1
United States,California,Oakhurst,1
United States,California,Orcutt,1
United States,California,Pacific Grove,1
United States,California,Pacifica,1
United States,California,Palm Desert,1
United States,California,Pescadero,1
United States,California,Pismo Beach,1
United States,California,Pittsburg,1
United States,California,Pleasanton,1
United States,California,Plymouth,1
United States,California,Pollock Pines,1
United States,California,Potter Valley,1
United States,California,Princeton,1
United States,California,Rancho Mirage,1
United States,California,Rancho Santa Margarita,1
United States,California,Red Bluff,1
United States,California,Redondo Beach,1
United States,California,Redwood City,1
United States,California,Rohnert Park,1
United States,California,Roseville,1
United States,California,Saint Helena,1
United States,California,San Bernardino,1
United States,California,San Fernando,1
United States,California,San Gabriel,1
United States,California,San Juan Capistrano,1
United States,California,San Rafael,1
United States,California,Sanger,1
United States,California,Santa Clarita,1
United States,California,Santa Margarita,1
United States,California,Santa Monica,1
United States,California,Scotia,1
United States,California,Scotts Valley,1
United States,California,Sherman Oaks,1
United States,California,Signal Hill,1
United States,California,Silverado,1
United States,California,Solvang,1
United States,California,Soquel,1
United States,California,South El Monte,1
United States,California,Taft,1
United States,California,Tahoe City,1
United States,California,Tecopa,1
United States,California,Tehachapi,1
United States,California,Thousand Palms,1
United States,California,Three Rivers,1
United States,California,Trabuco Canyon,1
United States,California,Tracy,1
United States,California,Tulare,1
United States,California,Universal City,1
United States,California,Valencia,1
United States,California,Valley Center,1
United States,California,Visalia,1
United States,California,Walnut Creek,1
United States,California,Weed,1
United States,California,West Covina,1
United States,California,Whitethorn,1
United States,California,Whittier,1
United States,California,Wildomar,1
United States,California,Winters,1
United States,California,Woodland,1
United States,California,Yorba Linda,1
United States,California,Yuba City,1
United States,California,Yucaipa,1
United States,California,del Mar,1
United States,Colorado,Denver,92
United States,Colorado,Boulder,27
United States,Colorado,Colorado Springs,27
United States,Colorado,Fort Collins,23
United States,Colorado,Longmont,13
United States,Colorado,Golden,12
United States,Colorado,Aurora,11
United States,Colorado,Littleton,11
United States,Colorado,Loveland,10
United States,Colorado,Castle Rock,9
United States,Colorado,Greeley,9
United States,Colorado,Arvada,7
United States,Colorado,Lafayette,7
United States,Colorado,Lakewood,7
United States,Colorado,Centennial,6
United States,Colorado,Durango,6
United States,Colorado,Highlands Ranch,6
United States,Colorado,Westminster,6
United States,Colorado,Englewood,5
United States,Colorado,Broomfield,4
United States,Colorado,Estes Park,4
United States,Colorado,Evergreen,4
United States,Colorado,Louisville,4
United States,Colorado,Montrose,4
United States,Colorado,Parker,4
United States,Colorado,Pueblo,4
United States,Colorado,Steamboat Springs,4
United States,Colorado,Alamosa,3
United States,Colorado,Brighton,3
United States,Colorado,Carbondale,3
United States,Colorado,Cortez,3
United States,Colorado,Eagle,3
United States,Colorado,Erie,3
United States,Colorado,Fruita,3
United States,Colorado,Glenwood Springs,3
United States,Colorado,Grand Junction,3
United States,Colorado,Greenwood Village,3
United States,Colorado,Lone Tree,3
United States,Colorado,Ouray,3
United States,Colorado,Telluride,3
United States,Colorado,Berthoud,2
United States,Colorado,Breckenridge,2
United States,Colorado,Crested Butte,2
United States,Colorado,Delta,2
United States,Colorado,Dillon,2
United States,Colorado,Frederick,2
United States,Colorado,Frisco,2
United States,Colorado,Idaho Springs,2
United States,Colorado,Nederland,2
United States,Colorado,Pagosa Springs,2
United States,Colorado,Salida,2
United States,Colorado,Sheridan,2
United States,Colorado,Silverthorne,2
United States,Colorado,Silverton,2
United States,Colorado,Thornton,2
United States,Colorado,Wheat Ridge,2
United States,Colorado,Windsor,2
United States,Colorado,Winter Park,2
United States,Colorado,Woodland Park,2
United States,Colorado,Aspen,1
United States,Colorado,Bailey,1
United States,Colorado,Basalt,1
United States,Colorado,Bayfield,1
United States,Colorado,Buena Vista,1
United States,Colorado,Canon City,1
United States,Colorado,Cedaredge,1
United States,Colorado,Central City,1
United States,Colorado,Crestone,1
United States,Colorado,Divide,1
United States,Colorado,Dolores,1
United States,Colorado,Edgewater,1
United States,Colorado,Edwards,1
United States,Colorado,Fairplay,1
United States,Colorado,Florence,1
United States,Colorado,Florissant,1
United States,Colorado,Georgetown,1
United States,Colorado,Granby,1
United States,Colorado,Grand Lake,1
United States,Colorado,Gunnison,1
United States,Colorado,Hayden,1
United States,Colorado,Johnstown,1
United States,Colorado,Kremmling,1
United States,Colorado,La Junta,1
United States,Colorado,Lake City,1
United States,Colorado,Laporte,1
United States,Colorado,Larkspur,1
United States,Colorado,Leadville,1
United States,Colorado,Lyons,1
United States,Colorado,Mancos,1
United States,Colorado,Manitou Springs,1
United States,Colorado,Monument,1
United States,Colorado,Niwot,1
United States,Colorado,Northglenn,1
United States,Colorado,Palisade,1
United States,Colorado,Paonia,1
United States,Colorado,Peyton,1
United States,Colorado,Poncha Springs,1
United States,Colorado,Ridgway,1
United States,Colorado,Sterling,1
United States,Colorado,Timnath,1
United States,Colorado,Trinidad,1
United States,Colorado,Vail,1
United States,Colorado,Wellington,1
United States,Colorado,Yuma,1
United States,Colorado,del Norte,1
United States,Connecticut,Hartford,4
United States,Connecticut,Stratford,4
United States,Connecticut,Branford,3
United States,Connecticut,Oxford,3
United States,Connecticut,Wallingford,3
United States,Connecticut,Bloomfield,2
United States,Connecticut,Bridgeport,2
United States,Connecticut,Bristol,2
United States,Connecticut,East Haven,2
United States,Connecticut,Hamden,2
United States,Connecticut,Milford,2
United States,Connecticut,New Britain,2
United States,Connecticut,New Haven,2
United States,Connecticut,Norwich,2
United States,Connecticut,Stamford,2
United States,Connecticut,Stonington,2
United States,Connecticut,Bethel,1
United States,Connecticut,Canaan,1
United States,Connecticut,Chester,1
United States,Connecticut,Cromwell,1
United States,Connecticut,Danbury,1
United States,Connecticut,Danielson,1
United States,Connecticut,Derby,1
United States,Connecticut,East Granby,1
United States,Connecticut,East Hampton,1
United States,Connecticut,East Hartford,1
United States,Connecticut,Ellington,1
United States,Connecticut,Enfield,1
United States,Connecticut,Granby,1
United States,Connecticut,Groton,1
United States,Connecticut,Haddam,1
United States,Connecticut,Harwinton,1
United States,Connecticut,Kent,1
United States,Connecticut,Manchester,1
United States,Connecticut,Mashantucket,1
United States,Connecticut,Middlefield,1
United States,Connecticut,Middletown,1
United States,Connecticut,Milldale,1
United States,Connecticut,Monroe,1
United States,Connecticut,Mystic,1
United States,Connecticut,New Hartford,1
United States,Connecticut,New London,1
United States,Connecticut,New Milford,1
United States,Connecticut,Newtown,1
United States,Connecticut,North Stonington,1
United States,Connecticut,Norwalk,1
United States,Connecticut,Oakville,1
United States,Connecticut,Old Saybrook,1
United States,Connecticut,Pawcatuck,1
United States,Connecticut,Plainville,1
United States,Connecticut,Putnam,1
United States,Connecticut,Redding,1
United States,Connecticut,Ridgefield,1
United States,Connecticut,Rocky Hill,1
United States,Connecticut,Salem,1
United States,Connecticut,South Glastonbury,1
United States,Connecticut,South Windsor,1
United States,Connecticut,Southington,1
United States,Connecticut,Stafford Springs,1
United States,Connecticut,Suffield,1
United States,Connecticut,Trumbull,1
United States,Connecticut,Waterbury,1
United States,Connecticut,West Haven,1
United States,Connecticut,Westport,1
United States,Connecticut,Wethersfield,1
United States,Connecticut,Willimantic,1
United States,Connecticut,Winsted,1
United States,Connecticut,Wolcott,1
United States,Connecticut,Woodbridge,1
United States,Connecticut,Woodbury,1
United States,Connecticut,Woodstock,1
United States,Delaware,Rehoboth Beach,5
United States,Delaware,Wilmington,5
United States,Delaware,Newark,4
United States,Delaware,Middletown,2
United States,Delaware,Smyrna,2
United States,Delaware,Bear,1
United States,Delaware,Delmar,1
United States,Delaware,Dewey Beach,1
United States,Delaware,Dover,1
United States,Delaware,Georgetown,1
United States,Delaware,Greenville,1
United States,Delaware,Lewes,1
United States,Delaware,Milford,1
United States,Delaware,Milton,1
United States,Delaware,Yorklyn,1
United States,District of Columbia,Washington,22
United States,Florida,Tampa,19
United States,Florida,Jacksonville,16
United States,Florida,Miami,16
United States,Florida,Orlando,14
United States,Florida,Saint Petersburg,12
United States,Florida,Dunedin,7
United States,Florida,Pensacola,7
United States,Florida,Tallahassee,7
United States,Florida,Bradenton,6
United States,Florida,Fort Lauderdale,6
United States,Florida,Fort Myers,6
United States,Florida,Gainesville,6
United States,Florida,Naples,6
United States,Florida,Sarasota,6
United States,Florida,Clearwater,5
United States,Florida,Pompano Beach,5
United States,Florida,Boynton Beach,4
United States,Florida,Fernandina Beach,4
United States,Florida,Jacksonville Beach,4
United States,Florida,Palm Harbor,4
United States,Florida,Saint Augustine,4
United States,Florida,Sanford,4
United States,Florida,Winter Park,4
United States,Florida,Cape Coral,3
United States,Florida,Hollywood,3
United States,Florida,Key West,3
United States,Florida,Lakeland,3
United States,Florida,Melbourne,3
United States,Florida,New Port Richey,3
United States,Florida,New Smyrna Beach,3
United States,Florida,Santa Rosa Beach,3
United States,Florida,Tarpon Springs,3
United States,Florida,Titusville,3
United States,Florida,Vero Beach,3
United States,Florida,West Palm Beach,3
United States,Florida,Atlantic Beach,2
United States,Florida,Auburndale,2
United States,Florida,Boca Raton,2
United States,Florida,Clermont,2
United States,Florida,Crystal River,2
United States,Florida,Daytona Beach,2
United States,Florida,Destin,2
United States,Florida,Fort Pierce,2
United States,Florida,Fort Walton Beach,2
United States,Florida,Islamorada,2
United States,Florida,Jupiter,2
United States,Florida,Lake Worth,2
United States,Florida,Land O Lakes,2
United States,Florida,Largo,2
United States,Florida,Merritt Island,2
United States,Florida,Miami Beach,2
United States,Florida,Ormond Beach,2
United States,Florida,Panama City Beach,2
United States,Florida,Port Saint Lucie,2
United States,Florida,Safety Harbor,2
United States,Florida,Sebastian,2
United States,Florida,St Petersburg,2
United States,Florida,Apalachicola,1
United States,Florida,Apollo Beach,1
United States,Florida,Bonita Springs,1
United States,Florida,Brooksville,1
United States,Florida,Cape Canaveral,1
United States,Florida,Casselberry,1
United States,Florida,Cocoa,1
United States,Florida,Cocoa Beach,1
United States,Florida,Coral Springs,1
United States,Florida,Dania,1
United States,Florida,Davie,1
United States,Florida,Debary,1
United States,Florida,Deland,1
United States,Florida,Delray Beach,1
United States,Florida,Doral,1
United States,Florida,Eustis,1
United States,Florida,Hialeah,1
United States,Florida,Homestead,1
United States,Florida,Indian Harbour Beach,1
United States,Florida,Key Biscayne,1
United States,Florida,Kissimmee,1
United States,Florida,Lake Buena Vista,1
United States,Florida,Lake City,1
United States,Florida,Leesburg,1
United States,Florida,Longwood,1
United States,Florida,Macclenny,1
United States,Florida,Madeira Beach,1
United States,Florida,Milton,1
United States,Florida,Mount Dora,1
United States,Florida,Navarre,1
United States,Florida,Niceville,1
United States,Florida,North Palm Beach,1
United States,Florida,Oakland Park,1
United States,Florida,Ocala,1
United States,Florida,Odessa,1
United States,Florida,Opa Locka,1
United States,Florida,Orange Park,1
United States,Florida,Oviedo,1
United States,Florida,Palm Coast,1
United States,Florida,Panama City,1
United States,Florida,Plant City,1
United States,Florida,Port Orange,1
United States,Florida,Punta Gorda,1
United States,Florida,Riverview,1
United States,Florida,Royal Palm Beach,1
United States,Florida,Sebring,1
United States,Florida,Seminole,1
United States,Florida,Spring Hill,1
United States,Florida,St Pete Beach,1
United States,Florida,Tequesta,1
United States,Florida,Trinity,1
United States,Florida,Valrico,1
United States,Florida,Venice,1
United States,Florida,West Melbourne,1
United States,Florida,Weston,1
United States,Florida,Wildwood,1
United States,Florida,Winter Garden,1
United States,Florida,Winter Haven,1
United States,Florida,Winter Springs,1
United States,Florida,Zephyrhills,1
United States,Georgia,Atlanta,23
United States,Georgia,Savannah,6
United States,Georgia,Athens,5
United States,Georgia,Marietta,5
United States,Georgia,Decatur,4
United States,Georgia,Blue Ridge,3
United States,Georgia,Kennesaw,3
United States,Georgia,Macon,3
United States,Georgia,Roswell,3
United States,Georgia,Sandy Springs,3
United States,Georgia,Albany,2
United States,Georgia,Alpharetta,2
United States,Georgia,Augusta,2
United States,Georgia,Chamblee,2
United States,Georgia,Braselton,1
United States,Georgia,Brunswick,1
United States,Georgia,Buford,1
United States,Georgia,Carrollton,1
United States,Georgia,Cartersville,1
United States,Georgia,Cleveland,1
United States,Georgia,Columbus,1
United States,Georgia,Cumming,1
United States,Georgia,Dahlonega,1
United States,Georgia,Dalton,1
United States,Georgia,Duluth,1
United States,Georgia,Evans,1
United States,Georgia,Fairburn,1
United States,Georgia,Gainesville,1
United States,Georgia,Greensboro,1
United States,Georgia,Hampton,1
United States,Georgia,Hapeville,1
United States,Georgia,Johns Creek,1
United States,Georgia,Lagrange,1
United States,Georgia,Lawrenceville,1
United States,Georgia,Newnan,1
United States,Georgia,Omaha,1
United States,Georgia,Peachtree City,1
United States,Georgia,Rock Spring,1
United States,Georgia,Rome,1
United States,Georgia,Snellville,1
United States,Georgia,Statesboro,1
United States,Georgia,Stone Mountain,1
United States,Georgia,Sugarhill,1
United States,Georgia,Tucker,1
United States,Georgia,Valdosta,1
United States,Georgia,West Point,1
United States,Georgia,Woodstock,1
United States,Georgia,kennesaw,1
United States,Hawaii,Honolulu,12
United States,Hawaii,Hilo,3
United States,Hawaii,Kailua Kona,3
United States,Hawaii,Kailua,2
United States,Hawaii,Lahaina,2
United States,Hawaii,Wailea,2
United States,Hawaii,Aiea,1
United States,Hawaii,Eleele,1
United States,Hawaii,Kamuela,1
United States,Hawaii,Kaneohe,1
United States,Hawaii,Kihei,1
United States,Hawaii,Koloa,1
United States,Hawaii,Lihue,1
United States,Hawaii,Makawao,1
United States,Hawaii,Mililani,1
United States,Hawaii,Volcano,1
United States,Idaho,Boise,17
United States,Idaho,Garden City,5
United States,Idaho,Coeur D Alene,4
United States,Idaho,Hailey,3
United States,Idaho,McCall,3
United States,Idaho,Moscow,3
United States,Idaho,Nampa,3
United States,Idaho,Post Falls,3
United States,Idaho,Hayden,2
United States,Idaho,Idaho Falls,2
United States,Idaho,Ketchum,2
United States,Idaho,Pocatello,2
United States,Idaho,Sandpoint,2
United States,Idaho,Victor,2
United States,Idaho,Wallace,2
United States,Idaho,Bonners Ferry,1
United States,Idaho,Buhl,1
United States,Idaho,Challis,1
United States,Idaho,Cottonwood,1
United States,Idaho,Elk River,1
United States,Idaho,Kellogg,1
United States,Idaho,Meridian,1
United States,Idaho,Ponderay,1
United States,Idaho,Priest Lake,1
United States,Idaho,Riggins,1
United States,Idaho,Salmon,1
United States,Idaho,Twin Falls,1
United States,Illinois,Chicago,64
United States,Illinois,Saint Charles,8
United States,Illinois,Evanston,4
United States,Illinois,Oak Park,4
United States,Illinois,Peoria,4
United States,Illinois,Rock Island,4
United States,Illinois,Springfield,4
United States,Illinois,Belleville,3
United States,Illinois,Geneva,3
United States,Illinois,Itasca,3
United States,Illinois,Lombard,3
United States,Illinois,Naperville,3
United States,Illinois,Normal,3
United States,Illinois,Rockford,3
United States,Illinois,Tinley Park,3
United States,Illinois,Algonquin,2
United States,Illinois,Aurora,2
United States,Illinois,Bloomington,2
United States,Illinois,Bourbonnais,2
United States,Illinois,Champaign,2
United States,Illinois,Darien,2
United States,Illinois,Decatur,2
United States,Illinois,Downers Grove,2
United States,Illinois,Freeport,2
United States,Illinois,Galesburg,2
United States,Illinois,Geneseo,2
United States,Illinois,Joliet,2
United States,Illinois,Lena,2
United States,Illinois,New Lenox,2
United States,Illinois,Orland Park,2
United States,Illinois,Ottawa,2
United States,Illinois,Plainfield,2
United States,Illinois,Schaumburg,2
United States,Illinois,Villa Park,2
United States,Illinois,Warrenville,2
United States,Illinois,Waterloo,2
United States,Illinois,Wauconda,2
United States,Illinois,Westmont,2
United States,Illinois,Wheaton,2
United States,Illinois,Alto Pass,1
United States,Illinois,Alton,1
United States,Illinois,Assumption,1
United States,Illinois,Ava,1
United States,Illinois,Barrington,1
United States,Illinois,Berwyn,1
United States,Illinois,Blue Island,1
United States,Illinois,Bolingbrook,1
United States,Illinois,Breese,1
United States,Illinois,Buffalo Grove,1
United States,Illinois,Byron,1
United States,Illinois,Cantrall,1
United States,Illinois,Cary,1
United States,Illinois,Channahon,1
United States,Illinois,Chicago Ridge,1
United States,Illinois,Christopher,1
United States,Illinois,Collinsville,1
United States,Illinois,Crete,1
United States,Illinois,Crystal Lake,1
United States,Illinois,DeKalb,1
United States,Illinois,Du Quoin,1
United States,Illinois,East Peoria,1
United States,Illinois,Edwardsville,1
United States,Illinois,Elburn,1
United States,Illinois,Elk Grove Village,1
United States,Illinois,Elmhurst,1
United States,Illinois,Flossmoor,1
United States,Illinois,Forest Park,1
United States,Illinois,Galena,1
United States,Illinois,Georgetown,1
United States,Illinois,Glenview,1
United States,Illinois,Grafton,1
United States,Illinois,Grayslake,1
United States,Illinois,Gurnee,1
United States,Illinois,Hampshire,1
United States,Illinois,Herrin,1
United States,Illinois,Highland Park,1
United States,Illinois,Highwood,1
United States,Illinois,Hodgkins,1
United States,Illinois,Homewood,1
United States,Illinois,Huntley,1
United States,Illinois,Illiopolis,1
United States,Illinois,Lake Barrington,1
United States,Illinois,Lake Bluff,1
United States,Illinois,Lake Zurich,1
United States,Illinois,Lansing,1
United States,Illinois,Lemont,1
United States,Illinois,Libertyville,1
United States,Illinois,Lincolnshire,1
United States,Illinois,Long Grove,1
United States,Illinois,Lyons,1
United States,Illinois,Machesney Park,1
United States,Illinois,Macomb,1
United States,Illinois,Mahomet,1
United States,Illinois,McHenry,1
United States,Illinois,Metropolis,1
United States,Illinois,Mokena,1
United States,Illinois,Moline,1
United States,Illinois,Momence,1
United States,Illinois,Monmouth,1
United States,Illinois,Mundelein,1
United States,Illinois,Murphysboro,1
United States,Illinois,Niles,1
United States,Illinois,North Aurora,1
United States,Illinois,Northbrook,1
United States,Illinois,O Fallon,1
United States,Illinois,Oswego,1
United States,Illinois,Palatine,1
United States,Illinois,Paris,1
United States,Illinois,Petersburg,1
United States,Illinois,Quincy,1
United States,Illinois,Red Bud,1
United States,Illinois,Romeoville,1
United States,Illinois,Roscoe,1
United States,Illinois,Rosemont,1
United States,Illinois,Savoy,1
United States,Illinois,Schiller Park,1
United States,Illinois,Shorewood,1
United States,Illinois,South Barrington,1
United States,Illinois,South Beloit,1
United States,Illinois,Spring Grove,1
United States,Illinois,Sycamore,1
United States,Illinois,Teutopolis,1
United States,Illinois,Urbana,1
United States,Illinois,Waukegan,1
United States,Illinois,West Dundee,1
United States,Illinois,Western Springs,1
United States,Illinois,Wheeling,1
United States,Illinois,Willow Springs,1
United States,Illinois,Willowbrook,1
United States,Illinois,Wilmette,1
United States,Illinois,Woodridge,1
United States,Illinois,Woodstock,1
United States,Indiana,Indianapolis,33
United States,Indiana,Bloomington,8
United States,Indiana,Fort Wayne,8
United States,Indiana,Carmel,4
United States,Indiana,Evansville,4
United States,Indiana,Fishers,4
United States,Indiana,New Albany,4
United States,Indiana,Columbus,3
United States,Indiana,Greenwood,3
United States,Indiana,Griffith,3
United States,Indiana,Lafayette,3
United States,Indiana,Michigan City,3
United States,Indiana,Noblesville,3
United States,Indiana,South Bend,3
United States,Indiana,Valparaiso,3
United States,Indiana,Crown Point,2
United States,Indiana,Elkhart,2
United States,Indiana,Goshen,2
United States,Indiana,Granger,2
United States,Indiana,Hammond,2
United States,Indiana,Jasper,2
United States,Indiana,Kokomo,2
United States,Indiana,Martinsville,2
